StudentID,Name,Gender,Age,Course,Department,Year,GPA,Attendance_,City,AdmissionYear,FeePaid,Scholarship,PlacementStatus,InternshipsCompleted
STU00228,Manjari Borde,Female,21,M.Tech,Electrical,3,7.1,94.3,Visakhapatnam,2019,Yes,Yes,Not Placed,0
STU00229,Seher Kar,Male,17,M.Tech,Computer Science,1,7.55,65.0,Delhi,2020,Yes,No,Placed,3
STU00230,Lakshay Raju,Female,22,M.Tech,Mechanical,4,6.48,63.4,Vijayawada,2019,Yes,Yes,Placed,3
STU00231,Dhruv Shenoy,Female,22,MCA,Management,2,9.77,65.4,Visakhapatnam,2024,Yes,Yes,In Progress,1
STU00232,Shanaya Chhabra,Female,22,BBA,Electronics,4,6.43,94.1,Mumbai,2025,Yes,Yes,Not Placed,1
STU00233,Shaan Bhargava,Female,20,B.Sc,Electrical,1,7.88,82.8,Visakhapatnam,2020,No,Yes,In Progress,3
STU00234,Indrans Bhagat,Male,20,B.Com,Commerce,1,9.36,96.3,Pune,2025,No,No,In Progress,0
STU00235,Vivaan Batra,Male,24,MBA,Computer Science,3,6.07,92.7,Bangalore,2021,No,No,Placed,0
STU00236,Jayan Tiwari,Female,23,B.Tech,Electrical,2,9.47,96.0,Mumbai,2019,No,No,Placed,1
STU00237,Stuvan Raju,Female,26,B.Com,Computer Science,3,7.7,67.7,Bangalore,2019,Yes,No,Not Placed,3
STU00238,Kismat Mannan,Male,21,M.Tech,Management,2,6.55,95.1,Chennai,2019,Yes,No,Placed,0
STU00239,Mishti Bath,Female,19,M.Tech,Mechanical,1,7.63,73.2,Vijayawada,2020,No,Yes,In Progress,0
STU00240,Mishti Mall,Female,24,MCA,Computer Science,3,7.35,79.9,Delhi,2025,No,Yes,Placed,3
STU00241,Lagan De,Male,17,MCA,Electronics,2,6.18,89.4,Hyderabad,2021,Yes,Yes,Placed,0
STU00242,Riya Buch,Male,22,BBA,Electrical,4,6.27,96.5,Visakhapatnam,2020,Yes,No,Not Placed,2
STU00243,Hansh Vig,Male,25,B.Com,Management,1,7.1,79.1,Hyderabad,2023,Yes,Yes,Not Placed,0
STU00244,Sana Sengupta,Female,20,BBA,Management,3,9.13,72.4,Vijayawada,2025,No,Yes,In Progress,2
STU00245,Adira Seshadri,Male,17,M.Tech,Electronics,2,7.08,96.9,Mumbai,2022,Yes,Yes,Placed,1
STU00246,Mishti Khare,Male,25,MBA,Electrical,1,5.51,85.0,Visakhapatnam,2021,No,Yes,Not Placed,3
STU00247,Jayant Dewan,Female,18,B.Tech,Mechanical,3,5.69,68.8,Bangalore,2019,No,No,In Progress,1
STU00248,Kiara Karnik,Female,21,M.Tech,Management,4,8.05,62.4,Delhi,2019,Yes,Yes,Not Placed,2
STU00249,Ira Bava,Male,19,B.Com,Civil,3,5.82,67.7,Pune,2020,Yes,Yes,Not Placed,2
STU00250,Ryan Chokshi,Male,19,BBA,Computer Science,3,6.39,71.7,Vijayawada,2025,No,Yes,In Progress,0
STU00251,Azad Sankar,Male,21,B.Sc,Management,3,5.89,69.4,Vijayawada,2020,No,No,Placed,0
STU00252,Hansh Korpal,Male,18,BBA,Management,4,8.72,69.5,Hyderabad,2023,No,Yes,Placed,1
STU00253,Siya Malhotra,Male,17,B.Sc,Mechanical,4,8.45,95.6,Bangalore,2021,Yes,No,Placed,3
STU00254,Keya Varma,Male,19,MCA,Mechanical,1,9.07,72.6,Mumbai,2025,Yes,No,In Progress,3
STU00255,Rati Chacko,Female,24,BBA,Computer Science,4,7.33,73.4,Chennai,2024,Yes,No,Placed,1
STU00256,Divij Chada,Female,19,M.Tech,Electrical,4,9.3,78.2,Mumbai,2022,Yes,No,Placed,1
STU00257,Drishya Mahajan,Female,23,M.Tech,Management,1,8.86,73.6,Vijayawada,2022,No,No,Placed,0
STU00258,Vihaan Cheema,Female,26,B.Com,Electronics,2,9.35,89.6,Visakhapatnam,2019,Yes,No,Placed,0
STU00259,Aaryahi Salvi,Female,22,B.Sc,Commerce,2,7.79,90.1,Chennai,2021,Yes,Yes,Placed,1
STU00260,Vritika Bhardwaj,Female,25,MBA,Electrical,3,5.62,86.6,Vijayawada,2023,Yes,Yes,Placed,3
STU00261,Mannat Chakraborty,Female,26,B.Tech,Computer Science,1,8.09,60.8,Visakhapatnam,2020,No,Yes,Placed,2
STU00262,Adira Dave,Female,18,M.Tech,Mechanical,3,5.59,82.3,Delhi,2019,Yes,Yes,In Progress,3
STU00263,Kashvi Bandi,Female,19,MBA,Computer Science,3,6.89,97.1,Delhi,2021,No,No,Placed,1
STU00264,Nehmat Sengupta,Male,26,BBA,Electrical,3,6.26,60.1,Delhi,2020,No,Yes,In Progress,1
STU00265,Tushar Banik,Female,19,M.Tech,Electronics,1,6.1,88.3,Bangalore,2022,Yes,No,In Progress,2
STU00266,Zain Chacko,Male,17,BBA,Computer Science,3,6.57,62.6,Mumbai,2020,No,Yes,Not Placed,3
STU00267,Rhea Chana,Male,24,B.Sc,Civil,4,7.01,74.3,Bangalore,2022,No,Yes,Placed,2
STU00268,Zeeshan Zachariah,Male,25,B.Tech,Electrical,3,5.82,66.5,Bangalore,2019,No,Yes,Not Placed,3
STU00269,Raghav Bawa,Male,22,M.Tech,Computer Science,4,6.21,93.8,Visakhapatnam,2024,Yes,Yes,Placed,3
STU00270,Nirvi Deo,Female,19,M.Tech,Electronics,3,6.71,69.0,Hyderabad,2024,Yes,No,Not Placed,0
STU00271,Kavya Ramaswamy,Male,20,BBA,Computer Science,3,8.35,82.8,Chennai,2025,Yes,Yes,In Progress,2
STU00272,Tejas Date,Female,19,B.Tech,Civil,1,8.87,77.9,Delhi,2021,No,Yes,Not Placed,2
STU00273,Ishaan Rana,Male,18,B.Sc,Civil,1,7.39,70.0,Bangalore,2021,No,Yes,In Progress,2
STU00274,Reyansh Chaudhary,Female,26,MCA,Electronics,4,8.04,81.0,Visakhapatnam,2025,No,No,Not Placed,2
STU00275,Riya Shanker,Female,19,B.Tech,Civil,1,7.96,79.6,Chennai,2023,Yes,Yes,Placed,1
STU00276,Vritika Bajaj,Female,18,B.Sc,Computer Science,4,9.75,76.5,Bangalore,2019,Yes,No,Not Placed,3
STU00277,Pihu Jain,Female,19,MBA,Electrical,3,7.47,93.2,Chennai,2023,No,Yes,In Progress,0
STU00278,Alisha Babu,Female,23,B.Tech,Electronics,1,6.73,80.4,Pune,2025,No,No,In Progress,3
STU00279,Nitya Sama,Female,22,B.Tech,Mechanical,3,6.12,83.1,Visakhapatnam,2022,No,Yes,Placed,3
STU00280,Yakshit Bandi,Male,20,B.Com,Electrical,1,9.01,71.5,Chennai,2021,No,No,Not Placed,3
STU00281,Anika Venkatesh,Female,20,MCA,Management,3,8.63,83.0,Mumbai,2021,Yes,Yes,In Progress,3
STU00282,Tara Bir,Female,19,MCA,Electronics,3,5.74,90.1,Hyderabad,2025,Yes,No,Placed,1
STU00283,Aaryahi Chandran,Female,22,MCA,Mechanical,1,5.64,61.9,Pune,2020,No,Yes,In Progress,3
STU00284,Shray Garde,Female,22,M.Tech,Computer Science,1,7.1,82.6,Chennai,2020,Yes,No,Not Placed,0
STU00285,Gatik Yohannan,Male,20,B.Com,Computer Science,4,6.2,81.7,Vijayawada,2019,Yes,Yes,In Progress,3
STU00286,Nayantara Edwin,Female,26,MBA,Computer Science,1,9.42,84.6,Vijayawada,2022,Yes,Yes,In Progress,2
STU00287,Ritvik Setty,Male,25,BBA,Civil,3,6.58,77.7,Delhi,2022,No,Yes,In Progress,2
STU00288,Vardaniya Gole,Female,21,B.Com,Commerce,1,5.77,97.6,Visakhapatnam,2022,No,No,Placed,1
STU00289,Aayush Acharya,Female,21,B.Tech,Management,4,6.87,65.3,Mumbai,2024,Yes,No,Not Placed,3
STU00290,Nishith Bhat,Female,19,M.Tech,Computer Science,2,8.62,68.4,Chennai,2021,No,No,Not Placed,0
STU00291,Pari Borah,Male,20,BBA,Mechanical,3,8.98,89.0,Delhi,2024,Yes,No,Placed,2
STU00292,Riaan Manda,Male,26,BBA,Management,3,6.62,71.2,Bangalore,2021,Yes,No,Not Placed,1
STU00293,Hrishita Dhillon,Male,22,MBA,Computer Science,4,6.78,62.1,Mumbai,2023,Yes,Yes,In Progress,3
STU00294,Shaan Magar,Male,17,B.Sc,Electrical,2,5.85,72.6,Pune,2025,Yes,No,Not Placed,1
STU00295,Divij Joshi,Female,23,MCA,Management,2,8.79,78.6,Mumbai,2023,Yes,Yes,Not Placed,3
STU00296,Samaira Badami,Male,17,BBA,Computer Science,1,6.36,74.2,Hyderabad,2023,Yes,No,In Progress,1
STU00297,Shray Kohli,Male,17,B.Sc,Commerce,3,6.05,74.6,Vijayawada,2021,No,Yes,Not Placed,3
STU00298,Anika Das,Female,20,M.Tech,Electronics,3,9.32,97.8,Chennai,2022,No,No,Not Placed,0
STU00299,Advika Kata,Female,17,B.Sc,Mechanical,2,8.66,82.4,Mumbai,2020,Yes,Yes,In Progress,2
STU00300,Taran Khurana,Male,23,MCA,Electronics,1,9.78,85.2,Pune,2023,Yes,Yes,Not Placed,0
STU00301,Jhanvi Reddy,Female,18,MBA,Electrical,4,6.16,86.4,Vijayawada,2024,Yes,No,In Progress,1
STU00302,Yuvaan Manne,Female,20,BBA,Management,1,8.59,64.5,Visakhapatnam,2023,Yes,Yes,Not Placed,1
STU00303,Jhanvi Gupta,Female,20,B.Com,Commerce,4,6.19,80.8,Hyderabad,2021,Yes,No,Placed,0
STU00304,Rati Divan,Female,20,B.Tech,Management,4,9.58,89.6,Pune,2020,Yes,Yes,Not Placed,2
STU00305,Jhanvi Tripathi,Female,23,BBA,Computer Science,1,6.25,61.5,Bangalore,2025,No,No,Placed,0
STU00306,Alia Walla,Male,22,B.Tech,Management,2,8.28,72.5,Delhi,2024,No,No,Placed,0
STU00307,Elakshi Dash,Male,18,BBA,Civil,4,9.09,86.2,Chennai,2021,No,No,In Progress,0
STU00308,Vanya Kanda,Female,22,MCA,Mechanical,1,9.42,78.3,Hyderabad,2022,No,Yes,In Progress,1
STU00309,Tarini Chada,Male,22,BBA,Civil,1,7.39,62.4,Bangalore,2022,No,Yes,Not Placed,1
STU00310,Shayak Vig,Male,25,BBA,Electrical,4,9.11,81.2,Pune,2020,Yes,Yes,Not Placed,1
STU00311,Mishti Sharma,Female,23,B.Tech,Management,4,6.54,96.9,Visakhapatnam,2021,Yes,Yes,Placed,3
STU00312,Miraya Gera,Male,18,BBA,Management,4,9.18,77.0,Mumbai,2019,Yes,No,Not Placed,0
STU00313,Ela Kamdar,Female,22,MBA,Electronics,1,5.89,83.0,Delhi,2025,No,Yes,Placed,1
STU00314,Gatik Wadhwa,Male,18,MCA,Civil,3,8.8,82.8,Visakhapatnam,2023,No,No,Placed,2
STU00315,Siya Dara,Female,19,B.Com,Management,3,7.74,86.7,Mumbai,2023,Yes,Yes,Placed,2
STU00316,Charvi Chahal,Female,18,MBA,Mechanical,2,9.5,74.9,Mumbai,2019,No,Yes,Placed,0
STU00317,Jiya Sundaram,Male,25,MCA,Civil,4,8.03,79.2,Mumbai,2024,No,Yes,In Progress,3
STU00318,Manikya Karpe,Female,26,MBA,Management,2,7.99,87.8,Delhi,2024,Yes,Yes,In Progress,3
STU00319,Hiran Sundaram,Male,19,BBA,Electronics,2,7.21,73.0,Mumbai,2021,No,No,In Progress,2
STU00320,Hiran Khurana,Male,26,MCA,Commerce,3,8.67,81.0,Vijayawada,2024,Yes,Yes,In Progress,2
STU00321,Elakshi Sule,Female,26,M.Tech,Mechanical,2,7.83,84.2,Mumbai,2023,Yes,No,In Progress,2
STU00322,Lavanya Sabharwal,Male,21,MCA,Civil,1,5.96,74.5,Chennai,2023,Yes,Yes,Not Placed,2
STU00323,Nishith Handa,Female,18,B.Sc,Management,1,8.87,67.8,Visakhapatnam,2024,Yes,No,In Progress,3
STU00324,Charvi Sandhu,Female,25,B.Sc,Electronics,3,8.36,95.2,Hyderabad,2024,No,No,Placed,2
STU00325,Elakshi Krish,Male,21,B.Sc,Electronics,4,6.47,84.1,Pune,2025,No,Yes,Placed,0
STU00326,Adah Saraf,Male,26,B.Sc,Mechanical,1,5.67,70.6,Vijayawada,2022,No,Yes,Placed,2
STU00327,Arhaan Sethi,Female,26,BBA,Commerce,2,6.16,72.3,Delhi,2019,Yes,No,Placed,2
STU00328,Shamik Bandi,Male,22,MBA,Mechanical,2,5.79,79.2,Visakhapatnam,2023,No,No,Placed,2
STU00329,Damini Mammen,Male,22,B.Com,Electrical,3,9.59,83.5,Pune,2020,No,Yes,Placed,1
STU00330,Riya Bail,Female,17,B.Tech,Commerce,3,9.44,95.9,Delhi,2022,No,No,In Progress,3
STU00331,Anahi Bhattacharyya,Male,18,BBA,Computer Science,3,6.33,79.5,Visakhapatnam,2024,Yes,Yes,In Progress,1
STU00332,Gokul Dash,Male,17,MCA,Commerce,4,5.95,80.4,Pune,2025,No,Yes,In Progress,2
STU00333,Alia Krishnan,Female,23,B.Tech,Computer Science,1,6.27,69.6,Mumbai,2019,Yes,Yes,Not Placed,3
STU00334,Kimaya Wagle,Male,22,BBA,Electrical,1,8.4,80.3,Bangalore,2022,Yes,Yes,Not Placed,2
STU00335,Shlok Toor,Male,25,MBA,Computer Science,3,9.48,74.5,Visakhapatnam,2025,Yes,No,Placed,3
STU00336,Jivin Mallick,Male,18,MCA,Management,3,6.12,85.7,Hyderabad,2024,No,Yes,Placed,3
STU00337,Elakshi Uppal,Female,25,MBA,Electronics,1,6.4,88.2,Chennai,2021,No,Yes,Placed,1
STU00338,Ehsaan Saxena,Male,21,B.Sc,Electronics,3,5.99,85.5,Bangalore,2020,Yes,No,Not Placed,0
STU00339,Hansh Sidhu,Female,26,B.Sc,Commerce,4,7.04,85.5,Bangalore,2021,Yes,Yes,Placed,2
STU00340,Shlok Aurora,Female,23,BBA,Civil,3,8.34,86.4,Chennai,2023,Yes,No,Placed,2
STU00341,Jayan Setty,Female,24,B.Sc,Management,2,8.68,76.6,Pune,2024,No,Yes,Not Placed,2
STU00342,Aarush Subramanian,Male,25,MCA,Electrical,4,5.97,84.5,Visakhapatnam,2023,Yes,No,Not Placed,0
STU00343,Akarsh Goda,Male,25,M.Tech,Computer Science,1,7.68,61.2,Vijayawada,2025,No,Yes,In Progress,3
STU00344,Bhavin Tripathi,Female,25,M.Tech,Management,2,7.19,93.9,Bangalore,2021,No,Yes,Not Placed,2
STU00345,Ahana  Thaker,Female,19,MBA,Computer Science,2,9.65,97.3,Chennai,2025,Yes,Yes,In Progress,1
STU00346,Amira Krishnan,Female,22,M.Tech,Commerce,4,5.67,88.9,Visakhapatnam,2021,Yes,Yes,Placed,1
STU00347,Tarini Agarwal,Female,18,MBA,Management,3,7.52,77.3,Vijayawada,2022,Yes,Yes,In Progress,2
STU00348,Biju Tandon,Female,20,MBA,Electronics,2,8.31,73.9,Mumbai,2022,Yes,No,Not Placed,2
STU00349,Ahana  Chacko,Male,18,BBA,Management,4,5.53,93.5,Vijayawada,2023,No,Yes,Placed,1
STU00350,Devansh Badal,Female,18,B.Sc,Mechanical,3,8.58,64.5,Pune,2023,Yes,No,In Progress,3
STU00351,Armaan Madan,Male,19,BBA,Mechanical,2,9.08,60.9,Hyderabad,2024,Yes,Yes,In Progress,1
STU00352,Krish Kashyap,Male,20,B.Tech,Mechanical,3,7.72,75.4,Pune,2020,Yes,No,In Progress,3
STU00353,Rohan Goswami,Male,22,MCA,Civil,2,9.07,82.8,Pune,2020,Yes,No,In Progress,0
STU00354,Ishita Upadhyay,Male,19,B.Sc,Civil,4,5.97,67.7,Pune,2020,No,Yes,In Progress,0
STU00355,Kashvi Joshi,Female,22,MCA,Electronics,1,7.57,65.0,Hyderabad,2019,Yes,No,In Progress,3
STU00356,Rania Buch,Male,21,B.Sc,Management,4,8.81,73.3,Pune,2025,Yes,No,Placed,0
STU00357,Vanya Butala,Male,23,B.Com,Electronics,4,6.31,86.9,Visakhapatnam,2021,Yes,Yes,In Progress,2
STU00358,Ira Sampath,Female,26,BBA,Electrical,1,7.33,82.2,Vijayawada,2020,No,No,In Progress,3
STU00359,Nehmat Srinivasan,Female,21,MCA,Mechanical,4,8.87,78.3,Delhi,2023,No,No,In Progress,3
STU00360,Krish Kuruvilla,Male,25,M.Tech,Mechanical,1,6.49,89.8,Mumbai,2024,Yes,Yes,Not Placed,0
STU00361,Ritvik Borah,Male,21,B.Sc,Civil,1,5.89,65.5,Visakhapatnam,2025,No,Yes,Not Placed,0
STU00362,Parinaaz Dugar,Female,24,MBA,Computer Science,4,8.14,79.8,Hyderabad,2022,Yes,Yes,Placed,2
STU00363,Eshani Goyal,Male,18,B.Sc,Computer Science,2,6.23,61.4,Vijayawada,2023,Yes,Yes,Not Placed,2
STU00364,Alisha Loke,Female,25,M.Tech,Civil,4,6.36,60.6,Delhi,2023,Yes,Yes,Not Placed,2
STU00365,Advika Virk,Female,25,B.Sc,Electronics,2,9.5,81.8,Bangalore,2022,No,Yes,In Progress,0
STU00366,Aaryahi Dutt,Female,26,MBA,Electrical,3,8.95,96.4,Pune,2019,No,No,Placed,2
STU00367,Bhavin Thaker,Female,20,MCA,Civil,4,9.21,78.3,Visakhapatnam,2023,No,Yes,Not Placed,3
STU00368,Anahita Jaggi,Female,18,B.Com,Electronics,1,9.08,69.4,Chennai,2024,Yes,No,Not Placed,2
STU00369,Hridaan Yogi,Male,20,B.Com,Mechanical,3,9.57,86.0,Visakhapatnam,2020,Yes,No,Not Placed,1
STU00370,Aarna Sagar,Male,24,B.Sc,Mechanical,2,8.16,65.9,Hyderabad,2025,Yes,Yes,In Progress,0
STU00371,Mannat Dora,Male,25,MCA,Civil,3,6.86,94.1,Vijayawada,2023,No,No,Not Placed,1
STU00372,Divyansh Bali,Female,19,MCA,Electronics,2,7.76,76.1,Pune,2019,Yes,No,Placed,3
STU00373,Nehmat Bhardwaj,Female,26,B.Com,Commerce,1,8.4,74.4,Vijayawada,2019,Yes,No,Placed,2
STU00374,Urvi Soni,Female,22,B.Sc,Electrical,4,6.98,67.0,Delhi,2023,No,Yes,Not Placed,2
STU00375,Damini Madan,Female,23,BBA,Mechanical,2,8.45,90.9,Visakhapatnam,2023,No,Yes,Placed,1
STU00376,Shanaya Kota,Female,21,BBA,Management,1,7.31,65.1,Hyderabad,2020,No,No,Not Placed,0
STU00377,Madhav Solanki,Female,21,M.Tech,Mechanical,1,9.0,78.1,Delhi,2020,Yes,No,Not Placed,2
STU00378,Alia Bains,Female,22,B.Com,Computer Science,4,7.01,85.8,Delhi,2019,Yes,Yes,In Progress,3
STU00379,Nayantara Desai,Female,23,MCA,Commerce,4,7.14,70.9,Mumbai,2019,Yes,Yes,Placed,0
STU00380,Hiran Bali,Female,24,B.Sc,Electrical,2,6.86,71.1,Delhi,2021,No,No,In Progress,3
STU00381,Zaina Batra,Male,19,BBA,Mechanical,2,5.6,87.7,Mumbai,2025,No,Yes,Placed,0
STU00382,Saanvi Suri,Female,26,B.Tech,Civil,1,8.82,79.9,Chennai,2019,Yes,Yes,Placed,3
STU00383,Shayak Saran,Male,17,B.Com,Mechanical,2,6.72,83.8,Delhi,2024,Yes,Yes,Not Placed,3
STU00384,Taran Gopal,Female,25,BBA,Management,3,7.41,96.8,Vijayawada,2023,Yes,No,Not Placed,3
STU00385,Abram Bobal,Male,17,MBA,Mechanical,1,6.82,75.7,Chennai,2022,Yes,No,Not Placed,2
STU00386,Lakshay Sawhney,Male,23,BBA,Electronics,1,9.46,96.0,Vijayawada,2024,No,No,In Progress,1
STU00387,Raunak Garde,Male,23,MCA,Computer Science,3,7.27,81.3,Mumbai,2020,No,Yes,Placed,2
STU00388,Jivin Balan,Female,23,B.Tech,Civil,2,8.79,94.6,Visakhapatnam,2023,No,No,Placed,1
STU00389,Hunar Dhingra,Female,17,B.Sc,Electrical,1,7.46,77.2,Chennai,2024,No,Yes,Placed,0
STU00390,Eva Rau,Male,19,B.Sc,Computer Science,3,6.04,76.7,Hyderabad,2021,Yes,Yes,Not Placed,1
STU00391,Taimur Goda,Female,18,B.Com,Civil,3,8.94,97.9,Chennai,2025,No,Yes,Placed,2
STU00392,Charvi Gill,Male,18,MCA,Civil,1,7.52,67.3,Visakhapatnam,2023,No,No,Not Placed,3
STU00393,Aayush Anne,Female,21,B.Sc,Commerce,1,7.48,89.3,Delhi,2020,Yes,No,Placed,0
STU00394,Diya Tiwari,Male,18,M.Tech,Electronics,1,7.57,71.4,Visakhapatnam,2021,No,Yes,In Progress,3
STU00395,Sumer Buch,Male,26,B.Com,Computer Science,2,6.69,64.5,Pune,2025,Yes,Yes,In Progress,1
STU00396,Hazel Kata,Male,22,B.Com,Management,1,6.18,63.5,Chennai,2020,No,Yes,In Progress,0
STU00397,Ela Mangat,Male,17,B.Sc,Civil,2,9.72,90.0,Mumbai,2021,No,No,Not Placed,1
STU00398,Indrans Chopra,Male,25,B.Com,Computer Science,4,7.38,71.2,Delhi,2024,No,Yes,Not Placed,3
STU00399,Jiya Bail,Female,17,B.Com,Management,2,7.78,77.1,Mumbai,2019,No,No,In Progress,1
STU00400,Sahil Bakshi,Male,25,B.Tech,Electronics,3,8.17,72.2,Pune,2025,Yes,No,In Progress,1
STU00401,Vritika Bhavsar,Male,19,MBA,Electrical,3,8.26,64.2,Hyderabad,2022,Yes,Yes,Placed,0
STU00402,Shayak Andra,Male,22,BBA,Mechanical,1,7.96,91.8,Visakhapatnam,2019,No,No,In Progress,0
STU00403,Dharmajan Yohannan,Female,22,B.Tech,Mechanical,4,5.84,90.4,Hyderabad,2025,Yes,No,In Progress,2
STU00404,Urvi Dutt,Male,25,MBA,Computer Science,1,6.81,95.9,Mumbai,2025,Yes,Yes,Placed,1
STU00405,Sana Rajagopalan,Female,24,MBA,Commerce,2,8.19,66.8,Mumbai,2023,No,Yes,Placed,1
STU00406,Charvi Goswami,Female,25,MCA,Mechanical,4,6.95,66.0,Delhi,2023,No,No,Not Placed,3
STU00407,Badal Mander,Female,22,MCA,Commerce,4,8.62,83.1,Pune,2025,Yes,No,Not Placed,3
STU00408,Aaryahi Sidhu,Female,20,B.Tech,Commerce,1,8.06,79.7,Visakhapatnam,2021,No,Yes,Not Placed,0
STU00409,Taimur Kuruvilla,Male,24,MCA,Management,3,7.7,81.7,Delhi,2023,Yes,Yes,Placed,1
STU00410,Oorja Bedi,Male,22,B.Com,Electrical,2,6.6,71.4,Pune,2020,No,Yes,Placed,3
STU00411,Priyansh Sengupta,Male,22,MCA,Commerce,1,8.26,61.4,Delhi,2023,No,Yes,Not Placed,3
STU00412,Stuvan Aurora,Male,21,MCA,Computer Science,2,8.31,82.9,Hyderabad,2024,Yes,No,Not Placed,1
STU00413,Jivika Bakshi,Male,20,B.Com,Electronics,2,5.72,87.8,Mumbai,2020,No,No,Not Placed,3
STU00414,Lavanya Sule,Male,23,B.Sc,Mechanical,3,7.55,88.3,Mumbai,2019,No,No,In Progress,1
STU00415,Keya Bir,Male,18,MCA,Mechanical,4,6.35,75.0,Vijayawada,2023,Yes,Yes,Not Placed,2
STU00416,Mannat Mallick,Female,22,M.Tech,Electronics,1,8.39,76.1,Hyderabad,2019,No,Yes,Not Placed,1
STU00417,Hazel Grewal,Female,19,B.Com,Electronics,4,6.13,61.7,Bangalore,2023,Yes,Yes,Placed,0
STU00418,Hunar Bedi,Female,24,B.Sc,Electronics,2,9.08,70.9,Pune,2025,No,Yes,Placed,2
STU00419,Darshit Som,Male,23,B.Sc,Commerce,2,7.85,88.5,Hyderabad,2020,No,Yes,Not Placed,1
STU00420,Arnav Goyal,Male,23,B.Tech,Electrical,2,8.5,70.3,Vijayawada,2025,No,Yes,In Progress,2
STU00421,Azad Majumdar,Male,22,MCA,Computer Science,1,9.23,84.7,Pune,2021,Yes,No,In Progress,0
STU00422,Pranay Ghosh,Female,24,B.Sc,Mechanical,4,9.48,60.8,Mumbai,2023,Yes,No,In Progress,1
STU00423,Eva Dewan,Female,23,B.Tech,Electrical,3,8.19,69.0,Hyderabad,2021,No,Yes,In Progress,2
STU00424,Chirag Mand,Female,20,B.Sc,Mechanical,3,8.32,63.3,Chennai,2022,No,Yes,Not Placed,2
STU00425,Aaina Balakrishnan,Female,25,MBA,Electrical,4,6.07,84.8,Chennai,2023,Yes,Yes,Not Placed,1
STU00426,Madhav Dora,Female,19,M.Tech,Electronics,2,5.79,80.3,Hyderabad,2021,Yes,Yes,Not Placed,3
STU00427,Veer Batra,Male,18,BBA,Electrical,4,9.52,94.0,Chennai,2024,No,Yes,Placed,0
STU00428,Taimur Vasa,Male,22,MCA,Electronics,3,7.94,68.8,Bangalore,2023,Yes,Yes,In Progress,3
STU00429,Jayan Kale,Female,19,B.Sc,Electronics,4,8.29,67.0,Chennai,2024,No,No,Placed,1
STU00430,Nakul Thaman,Male,19,B.Tech,Civil,1,9.59,68.5,Pune,2021,Yes,Yes,In Progress,3
STU00431,Manikya Khanna,Female,26,M.Tech,Electrical,4,7.34,89.5,Hyderabad,2020,No,No,In Progress,0
STU00432,Zain Kibe,Male,20,BBA,Civil,1,7.73,75.0,Vijayawada,2020,Yes,No,Not Placed,3
STU00433,Umang Loyal,Female,24,B.Com,Management,3,6.22,71.2,Bangalore,2022,Yes,Yes,In Progress,0
STU00434,Miraya Kota,Male,24,B.Sc,Management,2,7.28,77.1,Bangalore,2022,Yes,No,Not Placed,2
STU00435,Mamooty Bal,Male,25,M.Tech,Commerce,2,8.65,63.5,Mumbai,2024,No,No,In Progress,1
STU00436,Tara Ganesh,Male,19,BBA,Electronics,4,8.8,94.7,Hyderabad,2019,Yes,Yes,Not Placed,2
STU00437,Nitara Ravi,Male,26,B.Com,Commerce,4,8.19,64.5,Vijayawada,2021,Yes,Yes,Placed,3
STU00438,Lavanya Aurora,Male,26,BBA,Management,4,8.97,83.1,Pune,2023,No,Yes,Not Placed,3
STU00439,Hansh Sama,Male,19,BBA,Computer Science,1,9.29,70.6,Hyderabad,2020,Yes,Yes,In Progress,2
STU00440,Kaira Kale,Male,18,B.Tech,Mechanical,1,7.99,82.9,Mumbai,2024,No,Yes,Placed,1
STU00441,Nehmat Jayaraman,Female,22,M.Tech,Electrical,2,8.72,73.7,Delhi,2022,Yes,Yes,Not Placed,0
STU00442,Manikya Chand,Female,25,MCA,Civil,1,7.52,64.6,Visakhapatnam,2021,No,No,In Progress,1
STU00443,Aarush Dugar,Female,23,MBA,Computer Science,1,8.64,83.9,Delhi,2023,Yes,No,Not Placed,2
STU00444,Aarush Dar,Female,20,B.Sc,Electronics,4,8.64,78.9,Hyderabad,2023,Yes,Yes,Placed,0
STU00445,Dhanuk Virk,Male,22,BBA,Commerce,1,9.15,90.4,Delhi,2024,No,No,In Progress,1
STU00446,Prerak Yohannan,Female,17,B.Tech,Commerce,2,6.71,90.0,Bangalore,2024,No,No,In Progress,2
STU00447,Ojas Majumdar,Female,17,B.Com,Civil,1,6.26,72.6,Chennai,2025,No,No,Not Placed,1
STU00448,Sana Chawla,Female,25,M.Tech,Civil,3,8.87,75.7,Hyderabad,2022,Yes,No,Placed,2
STU00449,Ivana Talwar,Female,25,MCA,Management,3,9.67,70.7,Chennai,2019,Yes,No,In Progress,3
STU00450,Tiya Walia,Female,23,B.Sc,Electronics,1,8.86,71.7,Bangalore,2025,No,Yes,Not Placed,1
STU00451,Devansh Bajwa,Male,18,B.Com,Civil,3,7.76,66.7,Pune,2020,No,Yes,In Progress,0
STU00452,Jayant Karpe,Male,18,MCA,Civil,2,6.96,78.4,Chennai,2020,No,No,Placed,0
STU00453,Seher Chada,Female,17,BBA,Civil,1,6.84,61.7,Bangalore,2019,Yes,No,In Progress,2
STU00454,Parinaaz Yogi,Female,25,B.Tech,Electronics,3,9.34,72.2,Delhi,2024,Yes,No,Not Placed,0
